BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,HeatingEnergykwh,CoolingEnergy
8,0.928814344,3917.8,7041.0,2,7,423.6,0.108121905,24422.49149,4035.881707
8,0.871514547,827.6,1441.6,1,7,99.2,0.119864669,1693.657715,2841.617097
5,0.62316477,107.0,107.0,7,4,32.1,0.3,145.9493929,461.5869356
8,0.801044342,1558.6,3737.6,1,5,93.6,0.060053895,17937.70792,4054.638256
8,0.979627785,1722.1,3668.8,2,5,103.1,0.059868765,11120.28869,4560.771994
8,0.832924253,2027.8,4570.2,1,2,180.0,0.088766151,516.3912257,4165.712191
8,0.832924253,1611.8,3510.2,1,5,247.6,0.153617074,13240.3648,7343.481805
0,0.997557105,487.9,1341.9,2,0,146.4,0.300061488,218.0448762,2648.483261
8,0.871514547,1340.8,2713.8,1,4,175.4,0.130817422,5309.86165,3903.413584
8,0.988418785,2588.2,3965.7,2,1,316.1,0.122131211,2508.68836,3121.206897
6,0.937146424,840.8,1474.8,1,1,50.4,0.059942912,275.4868059,81.76682858
8,0.995742895,2064.0,3013.2,2,3,583.6,0.282751938,5400.127539,5582.417744
8,0.871514547,1340.8,2713.8,1,1,175.4,0.130817422,5870.506607,5186.478729
8,0.979627785,2691.3,4272.3,2,6,240.4,0.089324862,3658.992311,3691.523199
8,0.744529875,2381.0,6081.6,1,1,115.4,0.048467031,29222.40948,5882.22945
7,0.834395608,488.6,2364.6,1,2,44.0,0.090053213,5522.045104,4907.181999
7,0.999939426,1249.1,1923.9,2,4,133.6,0.106957009,5392.800762,2474.985187
6,0.871514547,1170.2,2398.2,1,2,175.4,0.149888908,2374.461811,2226.753991
8,0.968042554,3466.7,5776.3,2,6,303.0,0.087403006,21419.6853,4876.116465
0,0.99999585,563.3,1701.3,2,0,101.4,0.180010652,9210.637593,2113.335487
8,0.968042554,3402.8,5575.2,2,6,235.8,0.069295874,39456.45125,4144.024932
8,0.871514547,1340.8,2713.8,1,0,105.4,0.078609785,14153.57427,4815.157683
8,0.832924253,1611.8,3510.2,1,6,82.4,0.051122968,26938.7997,7804.482598
8,0.995742895,2064.0,3013.2,2,4,292.1,0.141521318,37846.61186,5412.436524
8,0.968042554,3402.8,5575.2,2,7,157.4,0.046256024,15070.88671,7299.521145
4,0.99999585,201.2,1339.2,2,3,60.3,0.299701789,876.2824998,2603.350316
8,0.99048919,1233.0,1587.4,2,7,142.5,0.115571776,2700.649912,1307.390044
5,0.900316034,201.2,201.2,4,0,18.1,0.089960239,1.758426421,609.587826
8,0.995742895,2512.8,3775.0,2,2,221.8,0.088268067,16078.46505,6710.448294
8,0.801044342,2265.2,5345.4,1,7,246.7,0.108908706,15235.29958,5419.177158
8,0.871514547,1340.8,2713.8,1,6,140.4,0.104713604,2710.614328,4120.872318
5,0.640964641,201.2,201.2,10,3,60.3,0.299701789,494.9970375,861.9220174
8,0.871514547,1340.8,2713.8,1,6,140.4,0.104713604,2482.018893,2983.756565
8,0.832924253,1680.0,3954.0,1,0,108.0,0.064285714,31287.97438,2211.807366
8,0.801044342,2265.2,5345.4,1,1,164.4,0.072576373,3753.947338,1638.853425
8,0.928814344,4373.8,7819.0,2,2,618.0,0.141295898,2022.776526,9933.350853
8,0.871514547,1340.8,2713.8,1,1,140.4,0.104713604,5997.699451,3830.145816
8,0.801044342,1861.2,4297.4,1,7,234.0,0.125725338,6100.567397,4827.759739
8,0.988418785,2204.2,3293.7,2,0,198.4,0.090009981,9626.505442,4329.245849
8,0.801044342,1850.6,4605.6,1,1,123.4,0.066681076,4917.439486,5656.857797
8,0.928814344,4373.8,7819.0,2,1,412.0,0.094197266,527.2348552,5054.010605
8,0.928814344,2417.0,5862.2,2,0,116.0,0.04799338,1940.130485,5140.466571
7,0.907960859,352.2,1327.2,1,2,31.6,0.089721749,2654.930825,2730.250089
8,0.906940775,1113.6,2098.6,1,0,89.2,0.080100575,1693.364644,3004.857683
8,0.988418785,2355.6,3573.6,2,3,132.3,0.056164035,8481.183699,7114.88637
8,0.988418785,2811.6,4512.6,2,0,126.6,0.045027742,2059.410411,3393.762992
8,0.979627785,3085.8,4904.8,2,4,422.7,0.136982306,35851.97015,4929.748471
7,0.873464516,414.4,1621.4,1,6,62.2,0.150096525,16575.51359,2463.262345
8,0.871514547,1340.8,2713.8,1,6,140.4,0.104713604,5944.360517,2406.992699
8,0.906940775,991.2,1872.2,1,4,178.4,0.179983858,563.868739,4944.695096
8,0.99988623,1740.0,2426.4,2,6,148.8,0.085517241,7296.883505,4863.51441
8,0.979627785,2629.8,4126.8,2,2,219.7,0.083542475,2040.36079,7482.397492
8,0.773567127,1728.0,4406.0,1,0,207.4,0.120023148,24712.92492,3345.699337
8,0.871514547,1637.6,3332.5,1,5,125.4,0.076575476,3751.016627,5032.909488
6,0.906940775,991.2,1872.2,1,1,118.8,0.119854722,343.7723653,956.8770441
4,0.92112127,565.5,565.5,3,2,33.9,0.05994695,3188.906314,0.0
8,0.801044342,1558.6,3737.6,1,7,140.4,0.090080842,6840.278778,5170.945963
7,0.834395608,488.6,2166.6,1,4,44.0,0.090053213,1295.960273,2152.607011
4,0.99999585,563.3,1701.3,2,2,84.5,0.150008876,1482.060402,1882.981625
8,0.968042554,3402.8,5575.2,2,5,314.5,0.092423886,5857.61148,7229.477159
4,0.943945833,662.2,662.2,3,2,119.3,0.180157052,3247.520528,1327.611948
8,0.99988623,2142.0,3029.6,2,4,248.4,0.115966387,11202.05552,1037.471588
8,0.773567127,2100.0,5094.0,1,7,311.0,0.148095238,50202.78125,4711.410524
8,0.744529875,2766.8,7111.4,1,5,257.4,0.093031661,21320.92036,7216.875103
8,0.801044342,1850.6,4605.6,1,4,123.4,0.066681076,17480.22398,1904.375814
8,0.801044342,2265.2,5345.4,1,0,205.6,0.090764612,5117.020885,4561.358136
8,0.988418785,1463.6,2842.6,2,1,161.9,0.110617655,3087.210653,3994.851757
8,0.871514547,1637.6,3332.5,1,3,125.4,0.076575476,10358.59698,4212.017421
8,0.871514547,1340.8,2713.8,1,2,105.4,0.078609785,9151.437237,5244.506801
8,0.937146424,1291.2,2322.1,1,0,89.2,0.069083024,3423.363171,3222.316416
8,0.832924253,1611.8,3510.2,1,0,123.8,0.076808537,4992.172609,3119.448471
8,0.871514547,1340.8,2713.8,1,3,105.4,0.078609785,26623.7483,3826.628963
8,0.998034609,1401.6,1842.1,2,7,210.4,0.150114155,10341.30578,4369.103514
8,0.928814344,2417.0,5862.2,2,2,232.5,0.096193628,16080.22348,3213.231213
8,0.871514547,1340.8,2713.8,1,0,70.2,0.052356802,6070.088005,4876.409537
8,0.871514547,1340.8,2713.8,1,7,210.6,0.157070406,32226.09488,5816.288458
8,0.744529875,2766.8,7111.4,1,4,205.8,0.074381957,26735.70145,5446.725839
2,0.98165708,684.8,684.8,3,7,82.1,0.119889019,4242.789883,1753.737284
8,0.832924253,1625.0,3611.0,1,4,111.7,0.068738462,2591.041332,6883.360225
6,0.906940775,991.2,1872.2,1,7,118.8,0.119854722,743.8143761,1466.527635
8,0.928814344,2564.8,6159.2,2,5,115.5,0.045032751,2684.237932,1125.392909
4,0.99999585,563.3,563.3,2,4,101.4,0.180010652,144.1909666,1164.078291
6,0.906940775,991.2,1872.2,1,5,59.4,0.059927361,1285.995856,2280.092926
8,0.773567127,2100.0,5094.0,1,7,207.4,0.098761905,2058.824268,9630.608438
8,0.979627785,1819.7,3787.9,2,2,177.4,0.097488597,15100.77996,1162.319865
6,0.906940775,991.2,1872.2,1,1,89.2,0.089991929,2652.293185,3350.095403
8,0.773567127,2648.2,6608.2,1,4,133.1,0.050260554,5032.030275,2234.959981
1,0.997557105,975.8,975.8,2,1,58.6,0.06005329,2954.742529,2311.744601
8,0.773567127,2494.4,6132.4,1,6,137.7,0.055203656,3925.980057,4720.202656
8,0.744529875,2381.0,6081.6,1,4,230.6,0.096850063,26939.09277,3416.036393
8,0.871514547,1170.2,2398.2,1,5,210.6,0.179969236,983.5465115,918.777805
4,0.938603786,416.7,1039.7,1,0,37.5,0.089992801,1954.197896,3256.898803
8,0.832924253,1376.0,3074.0,1,1,165.2,0.12005814,17803.77444,3410.761114
8,0.801044342,1861.2,4297.4,1,0,234.0,0.125725338,8276.620093,3466.737689
8,0.832924253,2027.8,4570.2,1,0,180.0,0.088766151,830.2703418,2579.904631
0,0.997557105,487.9,1341.9,2,7,146.4,0.300061488,2566.716433,2482.311964
4,0.962018974,764.5,764.5,3,1,229.2,0.299803793,6803.644894,4449.698059
3,0.989937806,565.5,1188.5,2,5,50.9,0.090008842,4456.731764,0.0
8,0.773567127,2494.4,6132.4,1,4,137.7,0.055203656,5984.511253,8629.770733
8,0.832924253,1680.0,3954.0,1,0,108.0,0.064285714,8368.937479,2448.608791
8,0.744529875,2381.0,6081.6,1,5,230.6,0.096850063,10606.82817,5656.857796
8,0.832924253,1611.8,3510.2,1,0,247.6,0.153617074,1070.002478,3827.508177
8,0.832924253,1611.8,3510.2,1,4,123.8,0.076808537,14715.68458,10156.37794
8,0.832924253,1611.8,3510.2,1,0,123.8,0.076808537,8244.382275,3778.272236
8,0.998034609,1462.8,1955.2,2,0,210.4,0.143833744,3394.935277,3208.542076
8,0.832924253,2027.8,4570.2,1,4,144.1,0.071062235,5515.30447,5646.307237
8,0.801044342,2265.2,5345.4,1,6,164.4,0.072576373,15309.44657,5183.841089
8,0.871514547,1340.8,2713.8,1,4,70.2,0.052356802,10602.72518,5122.882307
8,0.968042554,3402.8,5575.2,2,7,393.1,0.115522511,15683.99139,4406.909683
7,0.988119801,3935.2,6698.2,3,1,304.1,0.077276886,24003.69293,6134.56364
4,0.99999585,563.3,1701.3,2,2,67.5,0.119829576,338.7901571,2157.882289
7,0.999939426,999.5,1449.3,2,4,82.0,0.082041021,7417.628786,4284.405975
8,0.995742895,2512.8,3775.0,2,0,111.1,0.044213626,11681.22672,3775.927668
8,0.906940775,1113.6,2098.6,1,7,89.2,0.080100575,10304.08575,5792.842772
8,0.995742895,2330.0,3323.0,2,2,292.0,0.125321888,16150.56053,7638.018231
8,0.801044342,1850.6,4605.6,1,5,164.4,0.088836053,6747.96139,5052.838321
8,0.832924253,2027.8,4570.2,1,0,144.1,0.071062235,688.4239438,6788.405199
8,0.871514547,1170.2,2398.2,1,5,175.4,0.149888908,198.1160434,2901.403594
8,0.801044342,1861.2,4297.4,1,0,140.4,0.075435203,20782.84187,2441.282014
3,0.834100278,929.4,2611.4,1,1,55.8,0.060038735,5307.22401,1155.8723
6,0.984889259,576.4,874.4,1,4,52.0,0.090215128,298.6394205,1266.946236
8,0.995742895,2330.0,3467.0,2,3,277.6,0.119141631,5782.585285,4252.461229
2,0.99999585,563.3,1701.3,2,3,84.5,0.150008876,527.2348552,1618.045378
8,0.773567127,2100.0,5094.0,1,5,207.4,0.098761905,4905.423573,2599.247321
8,0.995742895,2330.0,3467.0,2,5,333.1,0.142961373,4688.55098,4317.229935
7,0.965364261,1453.9,1903.7,3,6,204.4,0.140587386,7788.949832,2729.370877
4,0.997557105,348.6,1202.6,2,1,52.2,0.149741824,450.4502349,1387.105375
8,0.995742895,2512.8,3775.0,2,5,277.6,0.110474371,3882.019396,5248.023654
8,0.968042554,3101.0,4900.0,2,3,163.2,0.052628184,7582.041657,5621.103126
8,0.968042554,3402.8,5575.2,2,7,157.4,0.046256024,34186.44727,7991.461941
8,0.906940775,700.8,1141.3,1,6,42.0,0.059931507,6402.430599,3005.150753
8,0.998034609,1185.4,1513.8,2,4,137.6,0.116078961,6422.945574,1225.916287
8,0.832924253,1898.8,4119.2,1,3,111.7,0.058826627,1422.566974,2311.15846
8,0.979627785,3031.8,4689.8,2,7,146.7,0.048387097,25539.67841,5330.376624
6,0.832924253,1376.0,3074.0,1,0,123.8,0.08997093,6115.807093,2445.38501
7,0.834395608,488.6,2364.6,1,6,44.0,0.090053213,5209.045202,1076.450041
4,0.943945833,662.2,662.2,3,0,119.3,0.180157052,1151.769306,1875.361778
4,0.959311028,299.6,621.6,2,4,18.0,0.060080107,291.3126438,1394.725223
2,0.841018946,563.3,563.3,5,7,168.9,0.299840227,8448.35974,1424.325401
8,0.832924253,1611.8,3510.2,1,6,123.8,0.076808537,9216.499015,4621.144634
0,0.99999585,563.3,1701.3,2,1,101.4,0.180010652,6874.568093,1626.54444
8,0.871514547,1340.8,2713.8,1,7,105.4,0.078609785,9396.444652,1917.857084
8,0.801044342,1850.6,4605.6,1,7,123.4,0.066681076,5342.392538,4993.637965
6,0.871514547,1170.2,2398.2,1,5,105.4,0.090070073,5163.619185,1451.58101
8,0.773567127,2100.0,5094.0,1,4,259.2,0.123428571,15853.67954,8055.937577
0,0.943945833,487.9,487.9,3,0,58.5,0.119901619,2124.179116,67.99248828
6,0.832924253,1376.0,3074.0,1,3,165.2,0.12005814,871.0072206,2042.99843
8,0.99048919,1672.7,2186.0,2,0,178.4,0.106653913,2290.643484,1022.524964
8,0.832924253,2027.8,4570.2,1,6,108.0,0.05325969,11942.35304,4158.092343
8,0.995742895,2466.0,3576.2,2,5,292.0,0.118410381,3957.631731,3381.454007
2,0.943945833,487.9,487.9,3,5,146.4,0.300061488,5172.118247,1274.273013
7,0.990039872,421.6,771.0,2,4,126.5,0.300047438,2667.23981,1361.901263
8,0.906940775,1113.6,2098.6,1,6,118.8,0.106681034,19318.36574,2766.00476
8,0.995742895,1347.6,2609.8,2,4,130.1,0.096542001,14904.42234,4185.347953
8,0.832924253,1680.0,3954.0,1,4,216.0,0.128571429,3449.739567,4019.176656
8,0.871514547,1340.8,2713.8,1,2,140.4,0.104713604,8321.753037,3580.156193
8,0.871514547,1170.2,2398.2,1,1,105.4,0.090070073,3316.978372,4810.468546
8,0.871514547,1637.6,3332.5,1,5,62.8,0.038348803,5562.488912,3417.79482
8,0.968042554,2000.1,4321.7,2,1,122.6,0.061296935,8837.558121,4176.555821
8,0.906940775,1113.6,2098.6,1,0,297.4,0.267061782,9863.893009,6179.403514
4,0.997557105,487.9,1341.9,2,0,29.3,0.06005329,800.0840215,2154.365437
6,0.906940775,991.2,1872.2,1,1,89.2,0.089991929,4154.28242,2166.674422
6,0.906940775,991.2,1872.2,1,3,59.4,0.059927361,1924.011576,1593.134338
8,0.832924253,1376.0,3074.0,1,1,412.8,0.3,1309.14847,4606.491081
1,0.989937806,833.4,1456.4,2,7,50.0,0.0599952,1924.890789,1385.933091
3,0.875751516,975.8,975.8,4,6,175.8,0.180159869,6873.981951,1184.593265
8,0.832924253,2027.8,4570.2,1,4,216.0,0.106519381,9528.326634,2732.88773
5,0.56599339,174.3,174.3,12,1,52.3,0.300057372,555.369678,1605.443322
1,0.995949589,1369.6,1369.6,2,1,205.4,0.149970794,11542.6041,2665.481384
8,0.928814344,3917.8,7041.0,2,7,635.2,0.162131809,78347.27534,67.99248828
6,0.937146424,840.8,1474.8,1,2,151.2,0.179828735,2323.174373,2334.897216
8,0.979627785,1819.7,3787.9,2,5,354.9,0.195032148,1758.426421,3768.30782
8,0.937146424,1291.2,2322.1,1,5,89.2,0.069083024,470.3790677,3053.50748
8,0.801044342,2265.2,5345.4,1,0,205.6,0.090764612,4224.912548,4794.642708
8,0.906940775,991.2,1872.2,1,2,118.8,0.119854722,3067.281821,3252.209666
8,0.906940775,991.2,1872.2,1,4,89.2,0.089991929,8960.64797,3118.569257
7,0.996116627,1066.0,2058.4,3,0,96.0,0.090056285,14757.00759,5206.407562
5,0.943945833,174.3,174.3,3,2,15.7,0.090074584,2363.618181,1730.584669
8,0.906940775,991.2,1872.2,1,1,178.4,0.179983858,499.1000325,3007.202251
3,0.99999585,764.5,764.5,2,4,91.6,0.119816874,3134.688167,1467.113777
4,0.997557105,487.9,487.9,2,7,146.4,0.300061488,3589.241397,2141.177239
7,0.834395608,488.6,2166.6,1,5,146.6,0.300040933,2623.57222,2279.799855
8,0.871514547,1637.6,3332.5,1,3,188.2,0.114924279,7874.233513,5629.602187
8,0.871514547,1637.6,3332.5,1,5,94.0,0.057401075,13106.43133,3044.422277
8,0.832924253,1376.0,3074.0,1,2,123.8,0.08997093,7491.189624,7550.683052
8,0.928814344,4463.8,8070.0,2,0,600.7,0.134571441,3765.37711,9070.256551
2,0.943945833,174.3,174.3,3,7,15.7,0.090074584,268.1600292,1591.08284
8,0.832924253,1680.0,3954.0,1,0,108.0,0.064285714,1783.923605,2743.145217
8,0.871514547,1170.2,2398.2,1,5,140.4,0.119979491,7666.446125,3923.049346
8,0.999287263,3480.6,4714.2,3,3,199.9,0.057432627,50341.69693,7454.26267
8,0.937146424,1175.2,2097.2,1,6,66.9,0.056926481,3618.841575,2319.071378
8,0.995742895,2466.0,3576.2,2,7,175.0,0.070965126,7351.101653,6102.911965
1,0.99999585,1126.6,2264.6,2,7,135.0,0.119829576,2380.616303,3999.833966
0,0.99999585,563.3,563.3,2,1,67.5,0.119829576,4260.667218,3030.354866
5,0.847777292,274.2,274.2,6,7,32.9,0.119985412,734.729173,509.6505911
4,0.990124305,1042.0,1042.0,3,7,187.6,0.180038388,2409.337268,8116.603288
8,0.832924253,2027.8,4570.2,1,5,108.0,0.05325969,15220.9391,2588.696763
7,0.748002515,677.6,3905.6,1,5,101.6,0.149940968,1962.696957,1353.109131
8,0.995742895,2512.8,3775.0,2,0,277.6,0.110474371,10402.55764,7837.599629
8,0.832924253,1376.0,3074.0,1,4,165.2,0.12005814,14721.25293,4960.814005
8,0.99988623,2142.0,2989.4,2,6,99.4,0.046405229,2957.087098,2974.085221
6,0.906940775,991.2,1872.2,1,0,118.8,0.119854722,535.1477742,0.0
0,0.997557105,174.3,174.3,2,0,20.9,0.119908204,1721.499466,1755.202639
8,0.968042554,3101.0,5044.0,2,6,157.4,0.05075782,27851.42301,6519.659027
3,0.997557105,662.2,662.2,2,1,99.2,0.149803685,909.6926019,2546.201458
8,0.871514547,1340.8,2713.8,1,1,140.4,0.104713604,22506.6859,4807.830906
8,0.906940775,762.0,1254.4,1,0,63.2,0.082939633,4093.616708,2488.173386
8,0.871514547,1340.8,2713.8,1,7,140.4,0.104713604,3433.620658,4529.999531
8,0.871514547,1637.6,3332.5,1,5,94.0,0.057401075,3990.162621,4808.123977
1,0.99999585,1126.6,2264.6,2,2,337.8,0.299840227,3924.514701,3154.030858
2,0.98165708,244.6,1926.6,3,7,44.0,0.179885527,1656.437688,1881.809342
8,0.801044342,1850.6,4605.6,1,7,123.4,0.066681076,12171.82769,11249.23996
8,0.801044342,2265.2,5345.4,1,0,123.4,0.054476426,11496.0058,5049.90761
8,0.773567127,2494.4,6132.4,1,1,137.7,0.055203656,4803.43484,6395.396894
8,0.988418785,2811.6,4351.7,2,4,126.6,0.045027742,4930.627684,4924.473192
8,0.979627785,2119.4,3117.4,2,1,299.2,0.14117203,11774.13025,4510.36377
8,0.95458809,815.2,964.2,2,4,73.6,0.090284593,5318.36071,3129.705958
8,0.979627785,3085.8,4904.8,2,5,211.0,0.06837773,19861.7195,4548.463009
8,0.871514547,1429.0,2945.0,1,1,188.2,0.13170049,6545.742352,7807.120239
8,0.995742895,2512.8,3775.0,2,1,333.1,0.132561286,6997.0718,5141.931926
8,0.871514547,1170.2,2398.2,1,0,140.4,0.119979491,3657.526956,3077.539308
8,0.871514547,1340.8,2713.8,1,0,175.4,0.130817422,8629.477661,4071.050236
8,0.968042554,3402.8,5575.2,2,7,393.1,0.115522511,33182.97192,5588.279166
8,0.871514547,1340.8,2713.8,1,2,210.6,0.157070406,16467.9565,5412.729595
8,0.988418785,2811.6,4351.7,2,6,189.9,0.067541613,23627.97582,4276.493056
8,0.995742895,2512.8,3775.0,2,7,333.1,0.132561286,2749.59278,6617.544765
1,0.989485024,1535.6,3650.6,2,0,184.2,0.119953113,1686.037867,1714.172689
8,0.871514547,1637.6,3332.5,1,3,188.2,0.114924279,12399.5439,4318.988361
8,0.801044342,1861.2,4297.4,1,7,234.0,0.125725338,7305.382566,6582.962377
8,0.773567127,2494.4,6132.4,1,1,275.6,0.110487492,30095.76127,4586.562248
3,0.99999585,764.5,1902.5,2,4,91.6,0.119816874,1162.319864,0.0
4,0.938603786,416.7,1039.7,1,4,75.0,0.179985601,1455.684006,0.0
8,0.801044342,1861.2,4297.4,1,4,234.0,0.125725338,4907.47507,3889.932314
4,0.99999585,563.3,563.3,2,1,168.9,0.299840227,7579.990159,1169.35357
7,0.979899907,1953.3,3441.9,2,0,198.4,0.101571699,29427.26616,0.0
8,0.988418785,2588.2,3965.7,2,4,632.4,0.244339696,29995.23789,4475.195242
8,0.995742895,2064.0,3013.2,2,4,174.9,0.084738372,33303.13106,5599.415867
7,0.999939426,586.0,1189.5,2,4,52.8,0.090102389,7397.406883,1299.770196
8,0.871514547,1340.8,2713.8,1,7,140.4,0.104713604,19174.76091,3858.866781
8,0.744529875,2766.8,7111.4,1,7,205.8,0.074381957,8709.779135,4970.192279
8,0.871514547,1340.8,2713.8,1,1,105.4,0.078609785,9394.979297,3538.540101
8,0.99988623,1893.8,2606.4,2,1,171.3,0.090453057,10518.02764,5031.151061
7,0.999939426,586.0,1260.8,2,4,70.4,0.120136519,5847.353992,2825.498187
8,0.871514547,1170.2,2398.2,1,7,140.4,0.119979491,7158.553959,4614.404
7,0.873464516,414.4,1763.8,1,3,74.6,0.180019305,7400.923735,3216.748066
8,0.871514547,1170.2,2398.2,1,1,105.4,0.090070073,5897.176074,3330.16657
8,0.988418785,2588.2,3965.7,2,1,189.9,0.073371455,14616.04041,2569.354072
2,0.99999585,201.2,1339.2,2,7,30.2,0.150099404,1307.390044,1912.874875
6,0.906940775,991.2,1872.2,1,4,148.6,0.14991929,2746.66207,2291.229627
8,0.979627785,2691.3,4272.3,2,4,180.4,0.067030803,6617.544764,3501.906217
8,0.871514547,1340.8,2713.8,1,1,175.4,0.130817422,2074.063964,5245.386014
3,0.989485024,1042.0,1042.0,2,1,93.8,0.090019194,5564.54041,3686.24792
8,0.773567127,2100.0,5094.0,1,2,155.6,0.074095238,5881.643307,4431.820723
8,0.871514547,1170.2,2398.2,1,1,175.4,0.149888908,6960.730988,5511.494546
8,0.871514547,1340.8,2713.8,1,3,175.4,0.130817422,1235.587632,5444.674342
8,0.801044342,1850.6,4605.6,1,0,123.4,0.066681076,21801.84998,6720.998852
8,0.744529875,2766.8,7111.4,1,6,205.8,0.074381957,7859.286889,4923.88705
8,0.832924253,1376.0,3074.0,1,4,206.4,0.15,23713.84565,8286.291438
8,0.801044342,1558.6,3737.6,1,3,234.0,0.150134736,4842.413292,4107.391048
8,0.871514547,1637.6,3332.5,1,1,94.0,0.057401075,13074.48658,7074.442563
8,0.871514547,1637.6,3332.5,1,6,125.4,0.076575476,2366.548891,5270.297055
7,0.990665862,958.2,1760.2,3,7,115.0,0.120016698,9106.304293,6449.908112
8,0.744529875,2766.8,7111.4,1,4,257.4,0.093031661,10988.69977,6425.290142
7,0.988871039,782.4,1985.4,2,4,117.3,0.149923313,3134.395096,2430.438385
8,0.832924253,1611.8,3510.2,1,4,123.8,0.076808537,17327.53395,574.4192975
8,0.801044342,1850.6,4605.6,1,7,82.3,0.044472063,4829.811237,5469.292311
8,0.832924253,1611.8,3510.2,1,6,247.6,0.153617074,19683.82536,4419.804809
6,0.906940775,991.2,1872.2,1,4,118.8,0.119854722,2075.236248,1473.561341
8,0.995742895,2064.0,3013.2,2,7,174.9,0.084738372,20695.50669,4481.935876
8,0.979627785,2827.8,4454.8,2,4,211.0,0.074616309,10984.59678,4049.362976
8,0.871514547,1170.2,2398.2,1,1,70.2,0.059989745,5138.122002,4018.883586
6,0.871514547,1170.2,2398.2,1,0,210.6,0.179969236,3004.27154,3114.173191
0,0.962018974,563.3,563.3,3,4,168.9,0.299840227,7294.538937,1495.2486
8,0.832924253,1376.0,3074.0,1,7,165.2,0.12005814,7378.650333,4809.296262
4,0.997557105,348.6,1202.6,2,3,41.8,0.119908204,380.9923913,967.4276026
8,0.801044342,2265.2,5345.4,1,1,205.6,0.090764612,14317.40099,5265.021776
8,0.871514547,1637.6,3332.5,1,7,156.6,0.095627748,4033.537139,2009.002186
8,0.871514547,912.8,1599.2,1,0,74.4,0.08150745,17443.29703,1757.547208
8,0.995742895,2512.8,3775.0,2,2,554.9,0.220829354,16314.68034,3993.679473
8,0.832924253,1898.8,4119.2,1,7,111.7,0.058826627,11151.64729,3643.752615
8,0.871514547,1429.0,2945.0,1,4,188.2,0.13170049,2942.433544,4369.689656
8,0.871514547,1637.6,3332.5,1,0,125.4,0.076575476,1845.7616,4623.782274
0,0.841018946,764.5,764.5,5,1,229.2,0.299803793,2367.428105,95.24809781
8,0.744529875,1358.4,3013.4,1,7,203.8,0.150029446,14013.77936,5670.632137
6,0.906940775,991.2,1872.2,1,1,89.2,0.089991929,2773.038466,3568.726421
8,0.801044342,2142.0,4900.1,1,7,255.1,0.119094304,14634.21082,11166.00777
8,0.995742895,2466.0,3576.2,2,4,292.0,0.118410381,41664.74176,4201.466862
8,0.871514547,1637.6,3332.5,1,1,125.4,0.076575476,23143.82241,343.7723653
8,0.773567127,2494.4,6132.4,1,4,275.6,0.110487492,18878.46605,7706.596861
5,0.943945833,487.9,1341.9,3,4,43.9,0.089977454,3646.976397,2303.24554
8,0.906940775,1113.6,2098.6,1,1,118.8,0.106681034,4120.872318,5561.316628
7,0.873464516,414.4,1621.4,1,4,24.8,0.05984556,10607.12124,2122.127619
8,0.801044342,2265.2,5345.4,1,6,205.6,0.090764612,2069.667898,6935.526876
5,0.781849763,244.6,244.6,7,1,36.7,0.150040883,207.7873888,2273.938433
0,0.962018974,201.2,201.2,3,7,24.1,0.119781312,295.7087098,556.5419622
8,0.988418785,2811.6,4351.7,2,0,316.1,0.112427088,19193.22438,6354.660015
8,0.801044342,2142.0,4900.1,1,1,127.6,0.059570495,7088.803045,5517.355967
8,0.988418785,2355.6,3573.6,2,0,198.4,0.084224826,10105.67664,11630.23235
8,0.995742895,1946.0,2795.0,2,1,233.3,0.119886948,14442.54234,4316.350722
8,0.773567127,2648.2,6608.2,1,2,177.4,0.066988898,17796.44766,5945.825872
8,0.871514547,1637.6,3332.5,1,5,94.0,0.057401075,3407.537333,2548.839097
8,0.995742895,2512.8,3775.0,2,4,277.6,0.110474371,12971.0325,4657.485447
8,0.871514547,1340.8,2713.8,1,6,105.4,0.078609785,4732.804713,3188.906315
6,0.871514547,1170.2,2398.2,1,1,210.6,0.179969236,8609.255757,1841.365534
8,0.832924253,1376.0,3074.0,1,4,82.4,0.059883721,2528.324122,95.24809781
8,0.871514547,1170.2,2398.2,1,4,105.4,0.090070073,4983.96662,897.969759
8,0.995742895,2512.8,3775.0,2,6,166.4,0.066220949,1196.60918,5671.218279
8,0.871514547,1340.8,2713.8,1,6,210.6,0.157070406,17744.57409,3664.26759
8,0.906940775,1113.6,2098.6,1,5,148.6,0.133441092,8353.111642,3413.984896
8,0.99988623,1740.0,2426.4,2,0,99.5,0.057183908,20721.59001,6227.760241
2,0.92112127,148.8,148.8,3,6,26.8,0.180107527,498.5138904,504.3753118
8,0.832924253,1898.8,4119.2,1,0,186.2,0.098061934,12427.97181,5038.184768
2,0.92112127,148.8,771.8,3,1,26.8,0.180107527,517.5635099,1298.597912
8,0.801044342,1861.2,4297.4,1,1,187.0,0.100472813,10681.5613,5661.253862
8,0.871514547,1340.8,2713.8,1,3,210.6,0.157070406,11964.91951,3672.180509
8,0.871514547,1340.8,2713.8,1,7,351.0,0.26178401,25723.1409,2865.355854
8,0.832924253,1680.0,3954.0,1,0,108.0,0.064285714,5363.200584,3541.470812
8,0.979627785,3085.8,5065.8,2,4,422.7,0.136982306,21444.88942,3537.953959
8,0.773567127,1728.0,4406.0,1,3,207.4,0.120023148,19515.89563,5995.061812
